RuleID,Type,Antecedent,Antecedent_Name,Antecedent_Category,Consequent,Consequent_Name,Consequent_Category,Support,Confidence,Lift,Co_occurrence,Antecedent_Orders,Explanation
R0528,segment_region_subcategory,Segment:Home Office+Region:Central,Home Office / Central,Customer,SubCategory:Labels,SubCategory: Labels,Office Supplies,0.0035,0.0769,1.1122,17,221,Home Office customers in Central buy Labels at 1.1x rate
R0529,segment_region_subcategory,Segment:Home Office+Region:Central,Home Office / Central,Customer,SubCategory:Machines,SubCategory: Machines,Technology,0.0012,0.0271,1.1917,6,221,Home Office customers in Central buy Machines at 1.2x rate
R0530,segment_region_subcategory,Segment:Home Office+Region:Central,Home Office / Central,Customer,SubCategory:Phones,SubCategory: Phones,Technology,0.0081,0.181,1.1094,40,221,Home Office customers in Central buy Phones at 1.1x rate
R0531,segment_region_subcategory,Segment:Home Office+Region:Central,Home Office / Central,Customer,SubCategory:Storage,SubCategory: Storage,Office Supplies,0.0071,0.1584,1.0204,35,221,Home Office customers in Central buy Storage at 1.0x rate
R0532,segment_region_subcategory,Segment:Home Office+Region:East,Home Office / East,Customer,SubCategory:Accessories,SubCategory: Accessories,Technology,0.0085,0.1707,1.199,42,246,Home Office customers in East buy Accessories at 1.2x rate
R0533,segment_region_subcategory,Segment:Home Office+Region:East,Home Office / East,Customer,SubCategory:Art,SubCategory: Art,Office Supplies,0.0077,0.1545,1.0562,38,246,Home Office customers in East buy Art at 1.1x rate
R0534,segment_region_subcategory,Segment:Home Office+Region:East,Home Office / East,Customer,SubCategory:Fasteners,SubCategory: Fasteners,Office Supplies,0.0022,0.0447,1.0369,11,246,Home Office customers in East buy Fasteners at 1.0x rate
R0535,segment_region_subcategory,Segment:Home Office+Region:East,Home Office / East,Customer,SubCategory:Labels,SubCategory: Labels,Office Supplies,0.0039,0.0772,1.1167,19,246,Home Office customers in East buy Labels at 1.1x rate
R0536,segment_region_subcategory,Segment:Home Office+Region:East,Home Office / East,Customer,SubCategory:Machines,SubCategory: Machines,Technology,0.0012,0.0244,1.0706,6,246,Home Office customers in East buy Machines at 1.1x rate
R0537,segment_region_subcategory,Segment:Home Office+Region:East,Home Office / East,Customer,SubCategory:Paper,SubCategory: Paper,Office Supplies,0.0146,0.2927,1.2382,72,246,Home Office customers in East buy Paper at 1.2x rate
R0538,segment_region_subcategory,Segment:Home Office+Region:South,Home Office / South,Customer,SubCategory:Accessories,SubCategory: Accessories,Technology,0.0045,0.1719,1.2071,22,128,Home Office customers in South buy Accessories at 1.2x rate
R0539,segment_region_subcategory,Segment:Home Office+Region:South,Home Office / South,Customer,SubCategory:Binders,SubCategory: Binders,Office Supplies,0.0083,0.3203,1.2197,41,128,Home Office customers in South buy Binders at 1.2x rate
R0540,segment_region_subcategory,Segment:Home Office+Region:South,Home Office / South,Customer,SubCategory:Fasteners,SubCategory: Fasteners,Office Supplies,0.0018,0.0703,1.6305,9,128,Home Office customers in South buy Fasteners at 1.6x rate
R0541,segment_region_subcategory,Segment:Home Office+Region:South,Home Office / South,Customer,SubCategory:Furnishings,SubCategory: Furnishings,Furniture,0.0051,0.1953,1.123,25,128,Home Office customers in South buy Furnishings at 1.1x rate
R0542,segment_region_subcategory,Segment:Home Office+Region:South,Home Office / South,Customer,SubCategory:Labels,SubCategory: Labels,Office Supplies,0.002,0.0781,1.1296,10,128,Home Office customers in South buy Labels at 1.1x rate
R0543,segment_region_subcategory,Segment:Home Office+Region:South,Home Office / South,Customer,SubCategory:Phones,SubCategory: Phones,Technology,0.0049,0.1875,1.1493,24,128,Home Office customers in South buy Phones at 1.1x rate
R0544,segment_region_subcategory,Segment:Home Office+Region:South,Home Office / South,Customer,SubCategory:Storage,SubCategory: Storage,Office Supplies,0.0041,0.1562,1.0067,20,128,Home Office customers in South buy Storage at 1.0x rate
R0545,segment_region_subcategory,Segment:Home Office+Region:South,Home Office / South,Customer,SubCategory:Supplies,SubCategory: Supplies,Office Supplies,0.001,0.0391,1.0609,5,128,Home Office customers in South buy Supplies at 1.1x rate
R0546,segment_region_subcategory,Segment:Home Office+Region:West,Home Office / West,Customer,SubCategory:Art,SubCategory: Art,Office Supplies,0.0092,0.151,1.0325,45,298,Home Office customers in West buy Art at 1.0x rate
R0547,segment_region_subcategory,Segment:Home Office+Region:West,Home Office / West,Customer,SubCategory:Chairs,SubCategory: Chairs,Furniture,0.0071,0.1174,1.0219,35,298,Home Office customers in West buy Chairs at 1.0x rate
R0548,segment_region_subcategory,Segment:Home Office+Region:West,Home Office / West,Customer,SubCategory:Copiers,SubCategory: Copiers,Technology,0.001,0.0168,1.2497,5,298,Home Office customers in West buy Copiers at 1.2x rate
R0549,segment_region_subcategory,Segment:Home Office+Region:West,Home Office / West,Customer,SubCategory:Fasteners,SubCategory: Fasteners,Office Supplies,0.0033,0.0537,1.245,16,298,Home Office customers in West buy Fasteners at 1.2x rate
R0550,segment_region_subcategory,Segment:Home Office+Region:West,Home Office / West,Customer,SubCategory:Furnishings,SubCategory: Furnishings,Furniture,0.0118,0.1946,1.1191,58,298,Home Office customers in West buy Furnishings at 1.1x rate
R0551,segment_region_subcategory,Segment:Home Office+Region:West,Home Office / West,Customer,SubCategory:Machines,SubCategory: Machines,Technology,0.0016,0.0268,1.1783,8,298,Home Office customers in West buy Machines at 1.2x rate
R0552,segment_region_subcategory,Segment:Home Office+Region:West,Home Office / West,Customer,SubCategory:Paper,SubCategory: Paper,Office Supplies,0.0146,0.2416,1.0222,72,298,Home Office customers in West buy Paper at 1.0x rate
R0553,segment_region_subcategory,Segment:Home Office+Region:West,Home Office / West,Customer,SubCategory:Supplies,SubCategory: Supplies,Office Supplies,0.0024,0.0403,1.0937,12,298,Home Office customers in West buy Supplies at 1.1x rate
R0554,customer_similarity,Bought:FUR-BO-10001337,Bought 'O'Sullivan Living Dimensions 2-Shelf Boo',Furniture > Bookcases,Product:TEC-PH-10001557,Pyle PMP37LED,Technology > Phones,0.0038,0.3,23.79,3,10,Customers who bought 'O'Sullivan Living Dimensions 2-Shelf Boo' also bought 'Pyle PMP37LED' (23.8x more than random)
R0555,customer_similarity,Bought:FUR-CH-10001146,"Bought 'Global Task Chair, Black'",Furniture > Chairs,Product:OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies > Binders,0.0038,0.2143,12.1378,3,14,"Customers who bought 'Global Task Chair, Black' also bought 'GBC Premium Transparent Covers with Diag' (12.1x more than random)"
R0556,customer_similarity,Bought:FUR-CH-10001146,"Bought 'Global Task Chair, Black'",Furniture > Chairs,Product:OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,Office Supplies > Storage,0.0038,0.2143,24.2755,3,14,"Customers who bought 'Global Task Chair, Black' also bought 'Fellowes Neat Ideas Storage Cubes' (24.3x more than random)"
R0557,customer_similarity,Bought:FUR-CH-10002372,Bought 'Office Star - Ergonomically Designed Kne',Furniture > Chairs,Product:OFF-LA-10003190,Avery 474,Office Supplies > Labels,0.0038,0.4286,42.4821,3,7,Customers who bought 'Office Star - Ergonomically Designed Kne' also bought 'Avery 474' (42.5x more than random)
R0558,customer_similarity,Bought:FUR-CH-10002880,"Bought 'Global High-Back Leather Tilter, Burgund'",Furniture > Chairs,Product:FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture > Tables,0.0038,0.2143,18.881,3,14,"Customers who bought 'Global High-Back Leather Tilter, Burgund' also bought 'Lesro Sheffield Collection Coffee Table,' (18.9x more than random)"
R0559,customer_similarity,Bought:FUR-CH-10003379,Bought 'Global Commerce Series High-Back Swivel/',Furniture > Chairs,Product:TEC-PH-10003885,Cisco SPA508G,Technology > Phones,0.0038,0.3333,52.8667,3,9,Customers who bought 'Global Commerce Series High-Back Swivel/' also bought 'Cisco SPA508G' (52.9x more than random)
R0560,customer_similarity,Bought:FUR-CH-10003774,Bought 'Global Wood Trimmed Manager's Task Chair',Furniture > Chairs,Product:OFF-PA-10002377,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Office Supplies > Paper,0.0038,0.2143,13.0714,3,14,Customers who bought 'Global Wood Trimmed Manager's Task Chair' also bought 'Adams Telephone Message Book W/Dividers/' (13.1x more than random)
R0561,customer_similarity,Bought:FUR-CH-10004875,Bought 'Harbour Creations 67200 Series Stacking ',Furniture > Chairs,Product:OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies > Binders,0.0038,0.375,29.7375,3,8,"Customers who bought 'Harbour Creations 67200 Series Stacking ' also bought 'XtraLife ClearVue Slant-D Ring Binder, W' (29.7x more than random)"
R0562,customer_similarity,Bought:FUR-FU-10004848,Bought 'DAX Solid Wood Frames',Furniture > Furnishings,Product:OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies > Binders,0.0038,0.25,16.5208,3,12,"Customers who bought 'DAX Solid Wood Frames' also bought 'GBC Standard Recycled Report Covers, Cle' (16.5x more than random)"
R0563,customer_similarity,Bought:FUR-TA-10001520,"Bought 'Lesro Sheffield Collection Coffee Table,'",Furniture > Tables,Product:FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Furniture > Chairs,0.0038,0.3333,18.881,3,9,"Customers who bought 'Lesro Sheffield Collection Coffee Table,' also bought 'Global High-Back Leather Tilter, Burgund' (18.9x more than random)"
R0564,customer_similarity,Bought:FUR-TA-10002607,Bought 'KI Conference Tables',Furniture > Tables,Product:OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,Office Supplies > Appliances,0.0038,0.375,49.5625,3,8,Customers who bought 'KI Conference Tables' also bought 'Honeywell Quietcare HEPA Air Cleaner' (49.6x more than random)
R0565,customer_similarity,Bought:OFF-AP-10001005,Bought 'Honeywell Quietcare HEPA Air Cleaner',Office Supplies > Appliances,Product:FUR-TA-10002607,KI Conference Tables,Furniture > Tables,0.0038,0.5,49.5625,3,6,Customers who bought 'Honeywell Quietcare HEPA Air Cleaner' also bought 'KI Conference Tables' (49.6x more than random)
R0566,customer_similarity,Bought:OFF-AP-10001205,Bought 'Belkin 5 Outlet SurgeMaster Power Center',Office Supplies > Appliances,Product:OFF-PA-10002581,Xerox 1951,Office Supplies > Paper,0.0038,0.3,47.58,3,10,Customers who bought 'Belkin 5 Outlet SurgeMaster Power Center' also bought 'Xerox 1951' (47.6x more than random)
R0567,customer_similarity,Bought:OFF-AP-10001205,Bought 'Belkin 5 Outlet SurgeMaster Power Center',Office Supplies > Appliances,Product:OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Office Supplies > Storage,0.0038,0.3,39.65,3,10,Customers who bought 'Belkin 5 Outlet SurgeMaster Power Center' also bought 'Tennsco Snap-Together Open Shelving Unit' (39.6x more than random)
R0568,customer_similarity,Bought:OFF-AP-10002457,Bought 'Eureka The Boss Plus 12-Amp Hard Box Upr',Office Supplies > Appliances,Product:OFF-PA-10001289,White Computer Printout Paper by Universal,Office Supplies > Paper,0.0038,0.5,49.5625,3,6,Customers who bought 'Eureka The Boss Plus 12-Amp Hard Box Upr' also bought 'White Computer Printout Paper by Univers' (49.6x more than random)
R0569,customer_similarity,Bought:OFF-AR-10001446,Bought 'Newell 309',Office Supplies > Art,Product:OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,Office Supplies > Binders,0.0038,0.6,43.2545,3,5,Customers who bought 'Newell 309' also bought 'GBC DocuBind TL300 Electric Binding Syst' (43.3x more than random)
R0570,customer_similarity,Bought:OFF-AR-10001615,Bought 'Newell 34',Office Supplies > Art,Product:OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Office Supplies > Paper,0.0038,0.4286,56.6429,3,7,"Customers who bought 'Newell 34' also bought 'Wirebound Four 2-3/4 x 5 Forms per Page,' (56.6x more than random)"
R0571,customer_similarity,Bought:OFF-AR-10003582,"Bought 'Boston Electric Pencil Sharpener, Model '",Office Supplies > Art,Product:OFF-PA-10001033,Xerox 1893,Office Supplies > Paper,0.0038,0.375,27.0341,3,8,"Customers who bought 'Boston Electric Pencil Sharpener, Model ' also bought 'Xerox 1893' (27.0x more than random)"
R0572,customer_similarity,Bought:OFF-BI-10001359,Bought 'GBC DocuBind TL300 Electric Binding Syst',Office Supplies > Binders,Product:OFF-AR-10001446,Newell 309,Office Supplies > Art,0.0038,0.2727,43.2545,3,11,Customers who bought 'GBC DocuBind TL300 Electric Binding Syst' also bought 'Newell 309' (43.3x more than random)
R0573,customer_similarity,Bought:OFF-BI-10001524,Bought 'GBC Premium Transparent Covers with Diag',Office Supplies > Binders,Product:FUR-CH-10001146,"Global Task Chair, Black",Furniture > Chairs,0.0038,0.2143,12.1378,3,14,"Customers who bought 'GBC Premium Transparent Covers with Diag' also bought 'Global Task Chair, Black' (12.1x more than random)"
R0574,customer_similarity,Bought:OFF-BI-10001597,"Bought 'Wilson Jones Ledger-Size, Piano-Hinge Bi'",Office Supplies > Binders,Product:OFF-BI-10002026,Ibico Recycled Linen-Style Covers,Office Supplies > Binders,0.0038,0.2727,16.6364,3,11,"Customers who bought 'Wilson Jones Ledger-Size, Piano-Hinge Bi' also bought 'Ibico Recycled Linen-Style Covers' (16.6x more than random)"
R0575,customer_similarity,Bought:OFF-BI-10002026,Bought 'Ibico Recycled Linen-Style Covers',Office Supplies > Binders,Product:OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies > Binders,0.0038,0.2308,16.6364,3,13,"Customers who bought 'Ibico Recycled Linen-Style Covers' also bought 'Wilson Jones Ledger-Size, Piano-Hinge Bi' (16.6x more than random)"
R0576,customer_similarity,Bought:OFF-BI-10002824,Bought 'Recycled Easel Ring Binders',Office Supplies > Binders,Product:OFF-BI-10004001,GBC Recycled VeloBinder Covers,Office Supplies > Binders,0.0038,0.3333,33.0417,3,9,Customers who bought 'Recycled Easel Ring Binders' also bought 'GBC Recycled VeloBinder Covers' (33.0x more than random)
R0577,customer_similarity,Bought:OFF-BI-10003196,Bought 'Accohide Poly Flexible Ring Binders',Office Supplies > Binders,Product:OFF-FA-10003495,Staples,Office Supplies > Fasteners,0.0038,0.375,42.4821,3,8,Customers who bought 'Accohide Poly Flexible Ring Binders' also bought 'Staples' (42.5x more than random)
R0578,customer_similarity,Bought:OFF-BI-10003291,Bought 'Wilson Jones Leather-Like Binders with D',Office Supplies > Binders,Product:OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies > Storage,0.0038,0.25,24.7812,3,12,"Customers who bought 'Wilson Jones Leather-Like Binders with D' also bought 'Perma STOR-ALL Hanging File Box, 13 1/8""' (24.8x more than random)"
R0579,customer_similarity,Bought:OFF-BI-10003676,"Bought 'GBC Standard Recycled Report Covers, Cle'",Office Supplies > Binders,Product:FUR-FU-10004848,DAX Solid Wood Frames,Furniture > Furnishings,0.0038,0.25,16.5208,3,12,"Customers who bought 'GBC Standard Recycled Report Covers, Cle' also bought 'DAX Solid Wood Frames' (16.5x more than random)"
R0580,customer_similarity,Bought:OFF-BI-10003707,Bought 'Aluminum Screw Posts',Office Supplies > Binders,Product:OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies > Storage,0.0038,0.2727,18.0227,3,11,Customers who bought 'Aluminum Screw Posts' also bought 'Carina Double Wide Media Storage Towers ' (18.0x more than random)
R0581,customer_similarity,Bought:OFF-BI-10004001,Bought 'GBC Recycled VeloBinder Covers',Office Supplies > Binders,Product:OFF-BI-10002824,Recycled Easel Ring Binders,Office Supplies > Binders,0.0038,0.375,33.0417,3,8,Customers who bought 'GBC Recycled VeloBinder Covers' also bought 'Recycled Easel Ring Binders' (33.0x more than random)
R0582,customer_similarity,Bought:OFF-BI-10004236,"Bought 'XtraLife ClearVue Slant-D Ring Binder, W'",Office Supplies > Binders,Product:FUR-CH-10004875,Harbour Creations 67200 Series Stacking Chairs,Furniture > Chairs,0.0038,0.3,29.7375,3,10,"Customers who bought 'XtraLife ClearVue Slant-D Ring Binder, W' also bought 'Harbour Creations 67200 Series Stacking ' (29.7x more than random)"
R0583,customer_similarity,Bought:OFF-BI-10004728,Bought 'Wilson Jones Turn Tabs Binder Tool for R',Office Supplies > Binders,Product:OFF-PA-10002377,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Office Supplies > Paper,0.0038,0.25,15.25,3,12,Customers who bought 'Wilson Jones Turn Tabs Binder Tool for R' also bought 'Adams Telephone Message Book W/Dividers/' (15.2x more than random)
R0584,customer_similarity,Bought:OFF-FA-10003495,Bought 'Staples',Office Supplies > Fasteners,Product:OFF-BI-10003196,Accohide Poly Flexible Ring Binders,Office Supplies > Binders,0.0038,0.4286,42.4821,3,7,Customers who bought 'Staples' also bought 'Accohide Poly Flexible Ring Binders' (42.5x more than random)
